Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
2929-ERCFZ,1,Female,,No,Yes,No,No,0
6260-XLACS,1,Female,67,No,Yes,No,,0
5173-WXOQV,1,,77,,Yes,No,No,0
2320-SLKMB,,Female,73,No,Yes,Yes,,0
8727-JQFHV,1,Female,66,No,Yes,Yes,Yes,1
1024-VRZHF,1,Male,80,,Yes,Yes,No,0
7786-WBJYI,1,Female,80,,Yes,No,No,
9732-KPKBW,1,Male,69,No,Yes,Yes,No,0
5307-UVGNB,1,Female,73,No,Yes,No,No,0
4097-YODCF,1,Female,67,No,Yes,,No,0
6804-GDMOI,1,Female,69,No,Yes,Yes,No,0
1251-KRREG,1,Female,80,No,Yes,Yes,,0
8512-WIWYV,1,Male,68,,Yes,No,No,0
9200-NLNPD,1,Female,71,No,Yes,,No,0
8133-ANHHJ,1,Male,74,No,Yes,Yes,No,0
0916-KNFAJ,1,Female,69,No,Yes,,No,0
1346-UFHAX,1,Male,70,No,,No,No,0
3398-FSHON,1,Female,,No,Yes,Yes,No,0
8097-OMULG,1,Male,,No,Yes,Yes,Yes,1
2661-GKBTK,1,Female,65,No,Yes,Yes,No,0
8749-TZYEC,1,,67,No,,Yes,,
3859-CVCET,1,Female,72,No,Yes,Yes,No,
7096-ZNBZI,1,Male,68,No,Yes,No,No,
2886-KEFUM,1,Female,77,,Yes,Yes,Yes,2
7137-RYLPP,1,Male,71,No,Yes,Yes,No,0
8347-GDTMP,1,Male,77,No,Yes,Yes,No,0
5451-YHYPW,1,Male,,No,Yes,Yes,No,0
9544-PYPSJ,1,Female,67,No,Yes,Yes,No,0
3946-MHCZW,1,Female,67,No,Yes,No,No,0
8481-YYXWG,,Female,66,No,Yes,No,No,
3317-VLGQT,1,Male,75,No,Yes,Yes,No,0
7975-JMZNT,,Female,78,,Yes,Yes,No,0
8455-HIRAQ,1,Male,75,No,Yes,Yes,No,0
5673-TIYIB,1,Female,71,No,Yes,No,,0
9769-TSBZE,1,Male,66,No,Yes,Yes,No,
4238-JSSWH,1,Male,79,No,,No,No,0
3070-FNFZQ,1,Female,69,No,Yes,No,No,
2466-FCCPT,1,Male,70,No,Yes,Yes,,
1843-TLSGD,,Male,69,No,Yes,No,,0
8919-FYFQZ,1,,68,No,Yes,Yes,No,0
4482-FTFFX,1,Female,66,No,Yes,Yes,No,0
7580-UGXNC,1,Female,67,,Yes,No,No,0
5494-WOZRZ,,Male,69,No,,No,No,0
1866-RZZQS,1,Female,73,No,Yes,Yes,No,0
2040-VZIKE,1,Female,74,No,Yes,No,No,0
2180-DXNEG,1,Female,70,No,Yes,Yes,No,0
5968-HYJRZ,1,Female,73,No,Yes,Yes,,0
2039-JONDJ,1,,79,No,,Yes,No,0
3466-RITXD,1,,,No,Yes,No,No,0
9992-UJOEL,,,74,No,Yes,Yes,Yes,3
2344-JMOGN,1,Male,68,No,,Yes,No,0
4817-KEQSP,1,Male,75,No,Yes,Yes,No,0
1960-UYCNN,1,Male,,No,,No,No,0
7641-EUYET,1,Male,75,No,Yes,No,No,0
0123-CRBRT,1,Female,78,,Yes,Yes,No,0
2792-VPPET,1,,75,No,Yes,No,No,0
9546-CQJSU,1,Female,66,No,Yes,No,No,0
9513-DXHDA,1,Female,67,No,Yes,,No,0
7758-UJWYS,1,Male,67,No,Yes,Yes,Yes,2
0595-ITUDF,1,Male,79,No,Yes,,No,0
6161-ERDGD,1,Female,70,No,Yes,Yes,No,0
3058-WQDRE,1,Male,72,No,Yes,No,Yes,1
4967-WPNCF,1,Male,71,,Yes,,No,0
5948-UJZLF,1,Female,68,,Yes,Yes,No,0
3088-LHEFH,,,74,,Yes,,No,0
1785-BPHTP,1,Male,69,No,,No,No,0
2833-SLKDQ,1,,76,No,Yes,No,No,0
1754-GKYPY,1,Male,80,No,Yes,Yes,Yes,2
9668-PUGNU,1,Male,75,,Yes,,No,0
7504-UWHNB,1,Female,70,,,,No,0
4915-BFSXL,1,Female,76,No,,No,No,
0060-FUALY,1,Male,67,No,Yes,No,,0
7330-WZLNC,1,Male,77,No,Yes,Yes,No,
4039-HEUNW,1,Female,79,No,Yes,No,No,0
8993-PHFWD,1,Female,79,No,Yes,Yes,No,0
8065-BVEPF,1,Female,66,No,Yes,No,,0
6075-QMNRR,1,Male,65,No,Yes,Yes,No,0
0067-DKWBL,1,Female,73,No,Yes,Yes,No,0
2969-QWUBZ,1,Male,69,No,,No,No,0
9700-ZCLOT,1,Female,78,,Yes,Yes,No,0
3249-ZPQRG,1,Female,78,No,Yes,No,No,0
5146-YYFRZ,1,,71,No,Yes,,No,0
6035-RIIOM,1,Male,72,No,Yes,No,No,0
5360-LJCNJ,1,Female,70,No,Yes,Yes,No,0
8148-WOCMK,1,Male,74,No,Yes,No,No,0
6233-HXJMX,1,Male,75,No,Yes,No,No,0
4636-QRJKY,1,Female,65,No,Yes,No,No,0
4184-VODJZ,1,Male,76,No,,Yes,No,0
8265-HKSOW,,,73,No,Yes,No,No,0
2860-RANUS,1,Female,67,,Yes,No,,0
2154-KVJFF,,Male,66,No,Yes,No,No,0
4825-XJGDM,1,Male,76,No,Yes,No,No,
8012-SOUDQ,1,Male,76,No,Yes,Yes,No,0
7145-FEJWU,1,Male,77,No,Yes,Yes,No,
4690-PKDQG,,Female,71,No,Yes,Yes,No,0
9644-UMGQA,1,Male,,No,,Yes,No,
3453-RTHJQ,1,Male,,No,Yes,Yes,No,0
4902-OHLSK,1,Male,71,No,,,,0
5619-PTMIK,1,Male,72,No,Yes,No,No,0
8173-RXAYP,1,Male,70,No,Yes,No,No,0
1307-ATKGB,1,Female,73,No,Yes,,No,
9419-IPPBE,1,Male,78,No,Yes,No,No,0
3552-CTCYF,1,Female,74,No,,Yes,No,0
4328-VUFWD,1,Female,73,No,Yes,Yes,No,0
8180-AKMJV,1,Male,,No,Yes,Yes,No,0
8409-WQJUX,1,Male,73,No,Yes,Yes,No,0
1732-VHUBQ,1,,79,No,Yes,Yes,No,0
4062-HBMOS,1,Female,72,No,,No,No,0
0916-QOFDP,1,Female,75,,Yes,Yes,No,0
5442-UTCVD,1,Female,,,Yes,No,No,0
1729-VLAZJ,1,Male,66,No,Yes,No,No,0
3027-YNWZU,1,,78,No,Yes,Yes,No,0
5940-AHUHD,1,Male,73,,Yes,,No,0
5734-EJKXG,1,Female,79,,Yes,,Yes,3
5906-CVLHP,1,Female,69,No,Yes,No,No,
0730-KOAVE,,,,No,Yes,Yes,No,0
5999-LCXAO,1,,70,No,Yes,,No,0
9851-KIELU,1,Male,69,,Yes,Yes,No,0
0369-ZGOVK,1,Female,75,No,Yes,,No,0
4908-XAXAY,1,Male,75,,Yes,No,No,
4597-ELFTS,1,Female,67,No,Yes,Yes,No,0
4203-QGNZA,1,Male,65,No,Yes,Yes,No,0
3508-VLHCZ,1,Female,67,No,Yes,Yes,,0
3374-PZLXD,1,Female,,No,Yes,Yes,No,0
7277-KAMWT,1,Male,72,No,Yes,,Yes,1
2055-SIFSS,,,77,No,,No,No,0
3315-TOTBP,1,Male,72,No,Yes,No,No,0
0577-WHMEV,1,,79,No,Yes,Yes,No,0
5922-ABDVO,1,Female,72,No,Yes,No,No,0
9891-NQDBD,1,Female,,No,Yes,No,No,0
5977-CKHON,1,Female,,No,,No,No,0
8853-TZDGH,,Male,66,,Yes,Yes,No,0
0074-HDKDG,1,Male,77,No,Yes,Yes,No,
7526-IVLYU,1,Male,68,No,Yes,Yes,No,0
7693-LCKZL,1,Female,65,No,,Yes,No,0
2434-EEVDB,1,Male,73,No,Yes,Yes,No,0
6712-OAWRH,1,,69,No,Yes,No,No,0
1357-BIJKI,1,,67,No,,Yes,,0
3583-KRKMD,1,,,No,Yes,No,No,0
8734-FNWVH,1,Female,80,No,Yes,No,,1
5371-VYLSX,1,Female,67,No,Yes,No,,0
1852-XEMDW,,Female,,No,Yes,Yes,No,0
9805-FILKB,1,Male,73,No,,Yes,Yes,2
0297-RBCSG,1,Female,79,No,Yes,No,No,
4007-NHVHI,1,Male,73,No,Yes,Yes,No,0
8397-MVTAZ,1,,65,,Yes,No,No,0
2809-ZMYOQ,1,Female,79,No,,Yes,No,0
8053-WWDRO,1,Male,65,No,,Yes,No,0
9184-GALIL,1,Male,75,No,Yes,No,No,0
1936-UAFEH,1,Female,70,No,Yes,Yes,No,
1273-MTETI,1,Female,76,No,Yes,Yes,Yes,3
0080-OROZO,1,Female,,No,Yes,No,No,0
0620-XEFWH,1,,69,No,Yes,Yes,,0
9495-SKLKD,1,Male,76,No,Yes,No,No,0
0524-IAVZO,1,Female,78,No,Yes,Yes,Yes,
5928-QLDHB,1,Male,68,No,Yes,No,No,0
3705-PSNGL,1,Female,65,No,Yes,No,No,0
7036-TYDEC,1,Male,,No,Yes,,No,
1089-HDMKP,1,Male,67,No,Yes,Yes,No,0
7742-MYPGI,1,Female,73,,,No,Yes,2
0607-DAAHE,,Male,72,No,Yes,Yes,,0
6869-FGJJC,,,71,No,Yes,No,No,0
0670-ANMUU,1,Male,78,No,Yes,No,No,0
0508-SQWPL,1,Female,,No,Yes,Yes,No,0
4213-HKBJO,1,,78,No,Yes,No,,
5129-HHMZC,,Male,76,No,Yes,No,,2
8065-QBYTO,1,Male,72,No,Yes,Yes,No,0
1324-NLTJE,1,Male,73,No,Yes,,No,0
4057-FKCZK,1,Female,75,,Yes,Yes,No,0
1735-XMJVH,1,Male,76,No,Yes,Yes,No,0
1092-WPIVQ,1,Male,68,No,Yes,,No,
0679-IDSTG,1,Male,66,No,Yes,No,No,0
3644-QXEHN,1,Female,70,No,Yes,No,,0
5944-UGLLK,1,Female,65,No,Yes,Yes,Yes,
0257-KXZGU,1,Male,,No,Yes,Yes,Yes,1
2675-OTVVJ,1,Female,68,No,Yes,Yes,No,
3424-NMNBO,1,Female,76,No,Yes,No,No,0
5130-YPIRV,1,Male,65,No,Yes,No,No,0
8048-DSDFQ,,Male,76,No,Yes,No,No,0
1985-MBRYP,1,Male,79,,Yes,No,No,0
2276-YDAVZ,1,Male,69,No,Yes,No,No,
5788-YPOEG,1,,78,No,Yes,Yes,No,0
8802-UNOJF,1,,,No,Yes,No,No,0
3191-CSNMG,1,Female,,No,,Yes,,2
6402-SSEJG,1,Male,71,No,,Yes,No,0
2429-AYKKO,1,Male,68,No,,No,,0
2900-PHPLN,1,Male,71,No,Yes,Yes,No,0
1818-ESQMW,1,,,,Yes,,No,0
1131-ALZWV,1,Female,78,No,Yes,,No,0
1104-TNLZA,1,Female,70,No,Yes,No,,0
7973-DZRKH,1,Female,65,No,,No,No,0
7781-HVGMK,1,Female,68,No,Yes,No,No,0
2983-ZANRP,1,Female,73,No,,No,No,0
6680-NENYN,1,Male,68,No,,No,No,0
6016-NXBNJ,1,,65,No,,Yes,No,0
4803-AXVYP,1,Male,68,No,Yes,Yes,No,0
8225-BTJAU,1,Male,,,,Yes,No,0
6121-TNHBO,,Male,,No,,Yes,No,0
2664-XJZNO,1,Female,67,No,,Yes,Yes,1
6559-PDZLR,1,Female,,No,Yes,No,No,0
7175-NTIXE,1,Female,67,No,Yes,No,No,0
4815-YOSUK,1,Male,78,No,Yes,Yes,Yes,1
9588-OZDMQ,1,Female,76,No,,Yes,No,0
5339-PXDVH,1,Female,79,No,Yes,Yes,No,
3847-BAERP,1,Male,67,No,Yes,No,No,
6260-ONULR,1,Male,74,No,Yes,No,No,0
3669-WHAFY,1,Male,69,,Yes,Yes,No,
0871-URUWO,1,Male,65,No,,,No,0
1731-TVIUK,1,Female,80,No,Yes,No,No,0
8246-SHFGA,1,Male,,,Yes,No,No,0
6141-OOXUQ,1,Female,74,No,,No,,0
7446-YPODE,1,Male,71,No,Yes,Yes,No,0
6365-MTGZX,1,Male,71,No,,No,No,0
2254-DLXRI,1,Male,71,No,Yes,No,No,0
5505-OVWQW,1,,67,No,Yes,Yes,No,0
4913-EHYUI,1,Male,80,,,Yes,No,0
4538-WNTMJ,1,Male,75,,Yes,Yes,No,0
7191-ADRGF,1,Female,67,,,Yes,Yes,2
3995-WFCSM,1,Female,68,No,Yes,No,No,0
2740-JFBOK,1,Female,74,No,Yes,Yes,No,0
9840-DVNDC,1,Female,80,No,Yes,No,No,0
3755-JBMNH,1,,66,No,Yes,,No,0
5692-FPTAH,1,,,No,Yes,No,,0
5567-WSELE,1,Female,73,No,,Yes,No,0
6067-NGCEU,,Male,74,No,Yes,Yes,,0
4686-UXDML,1,Female,69,No,,Yes,,1
4568-TTZRT,1,Male,71,No,Yes,No,No,
7054-LGEQW,,Female,65,No,Yes,No,No,
1699-UOTXU,1,Female,73,No,Yes,Yes,No,0
1045-LTCYT,1,Male,72,No,Yes,Yes,Yes,1
4054-CUMIA,1,Female,71,No,Yes,No,No,0
3769-MHZNV,1,Male,,No,Yes,,Yes,2
8034-RYTVV,1,Male,76,No,Yes,Yes,No,0
7028-DVOIQ,1,Female,67,No,Yes,Yes,,0
8164-OCKUJ,1,,70,No,Yes,Yes,No,0
1755-RMCXH,1,Male,79,No,Yes,Yes,No,
5469-NUJUR,1,Male,79,No,Yes,Yes,No,0
2239-JALAW,1,Female,,,Yes,Yes,No,0
4369-NYSCF,1,Female,70,No,Yes,No,No,0
1222-KJNZD,1,Male,79,No,,Yes,No,0
2208-UGTGR,1,Female,72,No,Yes,No,No,0
9314-QDMDW,1,,76,No,Yes,,No,0
9758-MFWGD,1,Male,70,,Yes,,No,0
2097-YVPKN,1,Male,70,No,Yes,Yes,Yes,
0562-HKHML,,Male,77,No,Yes,Yes,No,
4116-TZAQJ,1,Female,71,,,Yes,No,0
0970-QXPXW,1,Male,80,,Yes,Yes,No,0
8486-AYEQH,,Male,75,No,Yes,No,No,0
5227-JSCFE,,Female,72,No,Yes,,No,0
1981-INRFU,1,Male,,No,Yes,Yes,No,0
6425-YQLLO,1,Male,73,No,Yes,No,No,0
8809-XKHMD,1,Female,79,No,Yes,Yes,Yes,1
2150-UWTFY,1,Male,72,No,,Yes,No,0
0323-XWWTN,1,,78,No,Yes,Yes,No,0
5214-CHIWJ,1,Male,,,Yes,No,No,0
6532-YLWSI,1,,77,No,Yes,No,No,0
3070-DVEYC,1,Male,69,No,Yes,Yes,No,0
7010-ZMVBF,1,,71,No,Yes,Yes,No,0
6418-HNFED,1,Female,65,No,Yes,No,No,0
6114-TCFID,1,Female,80,,Yes,,No,0
3896-RCYYE,1,Male,71,No,Yes,No,No,0
5781-RFZRP,1,Male,79,No,Yes,No,No,0
8676-OOQEJ,1,Male,78,No,Yes,No,No,0
0862-PRCBS,1,Female,80,No,Yes,No,,0
9514-JDSKI,1,Male,67,No,Yes,No,No,0
2882-WDTBA,1,Female,74,No,Yes,,Yes,1
1986-PHGZF,1,Male,73,No,Yes,Yes,No,0
7932-WPTDS,1,Female,80,No,Yes,Yes,No,0
9940-RHLFB,1,Female,80,No,Yes,No,No,0
9258-CNWAC,1,Male,79,No,Yes,Yes,No,0
7064-FRRSW,1,Female,68,No,Yes,No,No,0
0376-OIWME,1,Female,73,No,Yes,No,No,0
8896-BQTTI,1,,,,Yes,No,No,0
0835-DUUIQ,1,Female,77,No,,No,No,0
5349-AZPEW,,Female,73,,Yes,No,No,
5423-BHIXO,1,Male,74,No,Yes,No,No,0
2821-WARNZ,1,Female,78,No,Yes,No,No,
6158-HDPXZ,1,Male,76,No,Yes,Yes,,0
0058-EVZWM,1,Male,66,No,Yes,,Yes,2
5141-ZUVBH,1,Male,65,No,,Yes,No,0
2157-MXBJS,1,Female,65,No,Yes,No,No,0
8800-ZKRFW,1,Female,76,No,Yes,Yes,Yes,1
7672-VFMXZ,1,Male,,No,Yes,Yes,No,
9530-EHPOH,1,Male,76,No,Yes,No,No,0
3956-MGXOG,1,Female,79,No,,,No,0
3295-YVUSR,1,Female,,No,Yes,Yes,No,0
0856-NAOES,1,Male,76,No,Yes,Yes,No,0
4560-WQAQW,1,Male,73,No,Yes,,No,0
9838-BFCQT,1,Female,79,No,Yes,,,0
8577-QSOCG,1,Male,74,No,Yes,,No,0
7853-GVUDZ,1,Female,,No,Yes,Yes,No,0
0709-TVGUR,1,,,No,Yes,Yes,No,0
5057-RKGLH,1,Female,70,,Yes,Yes,No,
2003-CKLOR,,Female,80,No,Yes,No,No,0
4846-WHAFZ,1,,80,No,Yes,No,No,0
8519-QJGJD,1,Male,80,,Yes,No,No,0
8708-XPXHZ,1,Male,73,No,Yes,Yes,No,0
5696-JVVQY,1,Female,,No,,,No,0
4106-HADHQ,1,Female,74,No,Yes,,No,0
0277-ORXQS,1,Male,69,No,Yes,Yes,No,0
4840-ORQXB,1,Male,,No,Yes,No,No,0
6227-HWPWX,1,Male,73,No,,No,No,0
7353-YOWFP,1,Female,66,No,Yes,No,No,0
1352-HNSAW,1,,68,No,Yes,Yes,No,0
8498-XXGWA,1,Male,75,No,Yes,,,0
5208-HFSBT,1,Male,72,No,Yes,No,No,0
8679-LZBMD,,,69,No,Yes,No,No,0
2073-QBVBI,1,Male,,No,Yes,No,No,0
9364-YKUVW,1,Male,68,No,,No,No,0
7446-SFAOA,1,,66,No,Yes,Yes,No,0
9637-EIHEQ,1,Male,79,No,Yes,No,No,
3370-HXOPH,,Male,67,No,,No,No,0
2105-PHWON,1,Male,77,No,Yes,Yes,Yes,1
8417-FMLZI,,Female,,,Yes,Yes,Yes,1
6637-KYRCV,1,Female,68,No,Yes,Yes,No,0
4315-MURBD,1,,,No,Yes,No,No,0
6738-ISCBM,1,Male,77,No,Yes,Yes,No,
4091-TVOCN,1,Female,73,No,Yes,No,No,0
4307-KWMXE,1,Male,67,,Yes,No,No,0
9374-YOLBJ,1,Male,73,,Yes,Yes,No,0
1265-XTECC,1,Female,65,No,Yes,Yes,,0
9779-DPNEJ,1,Female,65,No,Yes,No,,0
7395-XWZOY,1,Male,72,No,Yes,Yes,No,0
3007-FDPEA,1,Male,78,No,Yes,No,No,0
1810-BOHSY,1,,72,No,Yes,Yes,No,0
6103-BOCOU,1,Female,70,No,Yes,Yes,No,0
0076-LVEPS,1,Male,77,No,Yes,Yes,No,0
2541-YGPKE,1,Male,65,No,Yes,Yes,No,0
6424-ELEYH,,Male,79,No,Yes,Yes,,0
9572-MTILT,,Female,71,,Yes,No,No,0
4707-MAXGU,,Male,70,No,Yes,No,No,0
1085-LDWAM,,Male,73,No,Yes,,No,0
6505-OZNPG,1,,65,No,,Yes,Yes,1
5447-WZAFP,1,Male,79,No,Yes,Yes,No,
7317-GGVPB,1,Female,69,No,Yes,Yes,No,0
6967-PEJLL,1,Male,66,No,Yes,No,No,0
2665-NPTGL,1,Female,76,No,Yes,Yes,,0
2969-WGHQO,1,Male,78,,,No,No,0
3955-JBZZM,1,Male,73,No,Yes,Yes,No,0
6746-WAUWT,1,,65,No,,No,,0
8869-TORSS,,Female,75,No,Yes,Yes,Yes,2
3669-LVWZB,1,Female,68,No,Yes,Yes,No,0
3161-GETRM,,Female,66,No,,Yes,Yes,
5858-EAFCZ,1,Male,73,No,Yes,No,No,0
2853-CWQFQ,1,Male,,No,Yes,Yes,No,0
6322-HRPFA,1,Female,65,,Yes,No,No,0
2824-DXNKN,1,Female,73,No,Yes,Yes,No,0
5537-UXXVS,1,Male,,No,Yes,No,No,0
2034-CGRHZ,1,Male,70,No,Yes,No,No,0
9052-DHNKM,,Male,,No,,No,No,0
7129-CAKJW,1,Female,75,No,Yes,Yes,,
8590-OHDIW,1,Male,65,No,,Yes,No,0
1455-UGQVH,1,Male,79,No,,Yes,No,0
0206-TBWLC,1,Male,69,No,Yes,Yes,Yes,1
0032-PGELS,1,Female,72,No,Yes,No,No,0
2542-HYGIQ,1,Male,69,No,Yes,Yes,No,0
6961-VCPMC,1,Female,77,,Yes,Yes,No,0
9039-ZVJDC,1,Female,65,No,Yes,,Yes,
7824-PANSQ,1,,68,No,Yes,No,No,0
9795-SHUHB,1,Male,68,No,Yes,Yes,,0
5562-BETPV,1,Male,79,No,Yes,No,No,0
2621-UDNLU,1,Male,65,No,Yes,Yes,,0
2074-GKOWZ,1,Male,77,No,Yes,Yes,No,0
2782-JEEBU,1,Male,77,No,Yes,No,No,0
6022-UGGSO,1,Male,69,No,Yes,Yes,No,0
6963-KQYQB,1,Male,79,No,,Yes,No,0
1069-QJOEE,1,Female,,No,Yes,Yes,No,0
1703-MGIAB,1,Male,,No,Yes,Yes,No,0
2061-VVFST,1,Female,73,,Yes,Yes,No,
0909-SDHNU,1,Female,75,No,Yes,No,No,0
9866-QEVEE,1,Male,78,No,,Yes,No,0
9386-LDCZR,1,Male,67,No,Yes,No,No,0
3197-ARFOY,1,Female,66,No,Yes,,No,
0654-PQKDW,1,Female,74,No,Yes,Yes,No,0
9889-TMAHG,,Male,,No,Yes,Yes,,0
4323-SADQS,1,Female,69,,Yes,No,No,0
4851-BQDNX,1,Male,76,No,Yes,Yes,Yes,2
6696-YDAYZ,1,Female,78,No,Yes,Yes,No,0
4869-EPIUS,1,,77,No,Yes,No,No,0
1925-LFCZZ,1,Male,72,No,Yes,Yes,No,0
8329-UTMVM,1,Female,76,No,Yes,No,No,0
4644-OBGFZ,1,Female,72,No,,,No,0
0229-LFJAF,1,Female,77,No,Yes,No,No,0
1436-ZMJAN,1,Female,65,No,Yes,No,No,0
6741-EGCBI,1,Female,72,No,Yes,Yes,No,0
3606-TWKGI,1,Female,65,No,Yes,Yes,No,0
7030-FZTFM,1,Male,65,No,Yes,,No,0
2576-HXMPA,1,Female,76,,Yes,Yes,Yes,3
9558-IHEZX,1,Male,,No,Yes,,No,0
4553-DVPZG,1,,73,No,Yes,Yes,No,
7008-LZVOZ,1,Male,77,No,Yes,Yes,No,0
1820-TQVEV,1,Female,74,No,Yes,Yes,No,0
6000-UKLWI,1,Male,79,No,,Yes,No,
4656-CAURT,1,Male,80,No,Yes,No,,
7105-BENQF,1,Female,77,No,Yes,Yes,Yes,2
8510-TMWYB,1,Male,67,,,No,No,
5474-LAMUQ,1,Male,79,No,Yes,Yes,No,0
8559-CIZFV,1,Male,66,No,,No,No,0
9932-WBWIK,,Male,75,,Yes,Yes,No,0
5018-LXQQG,1,Female,65,No,Yes,No,No,0
5696-QURRL,1,Male,,,Yes,Yes,No,0
9814-AOUDH,1,Female,70,No,,No,No,0
2079-FBMZK,1,,79,No,Yes,Yes,No,0
7688-AWMDX,1,Female,79,No,Yes,Yes,No,0
8777-MBMTS,1,Male,66,No,Yes,Yes,No,0
9481-SFCQY,1,Male,75,No,Yes,Yes,No,0
4086-YQSNZ,1,,77,No,Yes,No,No,0
4311-QTTAI,1,,,No,Yes,Yes,No,0
6447-EGDIV,,Male,66,No,Yes,Yes,No,0
9489-DEDVP,1,Male,71,No,Yes,Yes,No,0
4521-WFJAI,1,Female,65,No,Yes,No,,0
6693-DJWTY,1,Male,65,No,Yes,,No,0
4183-MYFRB,1,Male,,No,Yes,Yes,No,0
4950-HKQTE,1,Male,76,No,Yes,Yes,No,0
1963-SVUCV,1,Female,74,,Yes,No,,0
2626-URJFX,1,Male,74,No,Yes,Yes,No,0
2796-UUZZO,1,,65,No,Yes,Yes,No,0
5498-IBWPI,1,,80,No,Yes,Yes,No,0
7610-TVOPG,,Male,75,No,Yes,No,No,0
6921-OZMFH,1,Female,70,No,Yes,,,0
5980-BDHPY,1,Male,68,No,Yes,Yes,No,
2637-FKFSY,1,Male,76,No,Yes,No,No,
8992-VONJD,1,Male,,No,Yes,Yes,Yes,1
9774-NRNAU,1,,75,No,Yes,Yes,Yes,
3716-UVSPD,,,69,No,Yes,No,No,0
3440-JPSCL,1,Male,72,No,,No,No,0
3097-NNSPB,1,Female,79,No,Yes,Yes,No,0
6729-FZWSY,1,Female,66,No,Yes,No,No,
8461-EFQYM,1,Female,70,,Yes,Yes,Yes,1
8382-SHQEH,1,Male,68,,Yes,,No,0
5027-QPKTE,,Female,77,No,Yes,,,0
4160-AMJTL,1,Female,80,No,Yes,No,No,0
8084-OIVBS,1,Female,75,No,Yes,No,No,0
0455-ENTCR,1,Male,69,No,Yes,,Yes,1
7471-WNSUF,1,Female,69,,Yes,No,No,0
1163-VIPRI,1,Female,72,No,Yes,No,No,0
2486-WYVVE,1,Female,67,No,Yes,Yes,Yes,1
4818-DRBQT,1,Male,69,,Yes,,No,0
3345-PBBFH,1,Male,66,No,Yes,Yes,No,0
8401-EMUWF,1,Male,70,No,,Yes,No,0
3621-CEOVK,1,Female,,No,Yes,Yes,No,0
6838-HVLXG,1,Female,70,No,Yes,Yes,No,0
6419-ZTTLE,1,Male,69,No,Yes,No,No,
8167-GJLRN,1,Female,75,No,Yes,Yes,Yes,1
5924-SNGKP,,Male,78,No,Yes,No,No,0
2235-EZAIK,1,,68,No,Yes,Yes,No,0
3262-EIDHV,1,Female,66,,Yes,No,No,0
3665-JATSN,,Female,78,No,Yes,No,No,0
6292-TOSSS,1,Female,72,No,Yes,No,No,0
4194-WHFCB,1,Male,,No,Yes,Yes,No,0
6521-YYTYI,1,Male,73,,Yes,Yes,No,0
2070-XYMFH,1,Male,67,No,Yes,Yes,No,0
6196-HBOBZ,1,Male,73,No,Yes,,No,0
5002-GCQFH,1,Male,72,No,Yes,Yes,No,0
9894-EZEWG,1,Female,72,No,Yes,Yes,,0
8628-MFKAX,1,Female,68,No,Yes,No,,0
0623-GDISB,1,Female,,No,Yes,No,No,0
3067-SVMTC,,,76,No,Yes,Yes,No,0
1338-CECEE,1,Female,68,No,Yes,No,No,0
1919-RTPQD,1,Male,65,No,Yes,No,No,0
6257-RJOHI,1,Male,76,No,Yes,,,0
3696-XRIEN,1,Male,79,No,Yes,No,No,0
8429-XIBUM,1,Female,74,,Yes,,No,0
1062-LHZOD,1,Female,71,No,Yes,No,No,0
6261-LHRTG,1,Male,70,No,Yes,Yes,,0
7813-ZGGAW,1,Male,77,No,Yes,Yes,No,0
5012-YSPJJ,,Male,71,No,Yes,Yes,Yes,1
9448-REEVD,,Male,77,No,Yes,,Yes,2
6899-PPEEA,1,,,,Yes,Yes,No,0
1096-ADRUX,1,Male,69,No,,No,No,0
5027-YOCXN,1,,67,No,,Yes,No,0
5834-ASPWA,,Male,76,No,,Yes,No,0
7277-OZCGZ,1,Female,77,No,Yes,No,No,0
9688-YGXVR,1,Male,,No,Yes,Yes,,0
3058-HJCUY,1,Female,72,No,Yes,No,No,0
6298-QDFNH,1,Female,66,,Yes,No,No,0
3750-RNQKR,1,Female,68,No,Yes,No,No,0
1678-FYZOW,1,Male,78,No,Yes,No,No,0
0345-XMMUG,1,Female,72,No,Yes,,No,
0661-KQHNK,1,Male,68,No,,No,No,0
6439-GTPCA,1,Female,80,No,Yes,Yes,,0
0406-BPDVR,1,Female,,No,Yes,Yes,No,0
5171-EPLKN,1,Female,78,No,Yes,No,No,
6356-ELRKD,1,Female,70,No,Yes,Yes,No,0
4074-SJFFA,1,Male,66,No,Yes,No,No,0
3969-GYXEL,1,Female,67,No,,Yes,No,0
4236-XPXAV,1,Female,68,,Yes,Yes,No,0
7503-EPSZW,1,,65,,Yes,Yes,No,0
8993-IZEUX,1,Male,76,,,,No,0
4111-BNXIF,1,Male,74,No,,Yes,Yes,3
9866-OCCKE,,Male,72,No,Yes,No,No,0
6506-EYCNH,1,Female,69,No,Yes,Yes,No,0
8722-NGNBH,1,Female,72,No,Yes,Yes,No,0
0114-IGABW,1,Female,80,,Yes,,No,0
0318-QUUOB,1,Female,65,No,,No,No,0
4322-RCYMT,1,Male,69,No,Yes,No,No,0
9633-XQABV,1,Male,71,No,Yes,No,No,0
9888-ZCUMM,1,Female,68,No,,No,No,0
2347-WKKAE,1,,69,No,Yes,No,No,0
4274-DRSQT,1,,75,No,Yes,Yes,No,0
9578-FOMUK,1,Female,77,No,Yes,No,No,0
5149-CUZUJ,1,Male,79,No,,No,No,0
