Customer ID,Age,Senior Citizen,Latitude,Longitude,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
5351-QESIO,62.0,No,37.890274,-122.295192,3.0,Yes,1.0,26.0,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,2070.6,0.0,6.6882515,933.4,3010.6885,Competitor
0939-EREMR,27.0,No,38.499302,-122.92444,3.0,Yes,1.0,62.0,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,4983.05,14.15,0.0,2459.54,7428.44,No Churn
6797-UCJHZ,70.0,Yes,34.127621,-117.717863,3.0,Yes,0.0,5.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,402.4375,0.0,0.0,61.35,439.75,Attitude
6633-MPWBS,54.0,No,34.088017,-118.327168,4.0,Yes,5.0,12.0,Yes,Yes,No,None,No,No,No,No,No,One Year,314.95,0.0,0.0,541.8,856.75,No Churn
6967-QIQRV,63.0,No,37.350284,-121.852855,3.0,No,0.0,37.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Month-to-Month,402.4375,0.0,0.0,3824.3423,4226.78,Competitor
3126-WQMGH,79.0,Yes,33.840524,-118.148403,3.0,No,0.0,6.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,560.6,0.0,0.0,284.1,844.7,Attitude
8104-OSKWT,55.0,No,34.130992,-118.894673,2.0,No,0.0,3.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,402.4375,155.18753,0.0,139.08,386.33,Attitude
9081-WWXKP,19.0,No,37.786031,-122.437301,3.0,Yes,2.0,15.0,Yes,No,No,None,No,No,No,No,No,Two Year,3754.0,0.0,0.0,697.05,975.9,No Churn
0224-RLWWD,22.0,No,37.982716,-120.343732,4.0,Yes,4.0,67.0,Yes,No,No,None,No,No,No,No,No,Two Year,1335.2,0.0,0.00024414062,2211.67,3546.87,No Churn
8464-EETCQ,66.0,Yes,34.630356,-120.032564,4.0,No,0.0,42.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,One Year,3344.1,0.0,0.0,567.42,3911.52,No Churn
8646-JCOMS,50.0,No,33.914775,-118.348083,0.0,No,0.0,1.0,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,59.85,0.0,3.8146973e-06,22.05,81.9,Attitude
3806-DXQOM,40.0,No,33.634626,-117.874882,4.0,Yes,0.0,5.0,Yes,No,No,None,No,No,No,No,Yes,Month-to-Month,93.55,0.0,-1.5258789e-05,212.6,306.15,No Churn
5849-ASHZJ,49.0,No,33.362575,-117.299644,0.0,Yes,1.0,14.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,402.4375,0.0,0.0,408.52,1667.12,Competitor
0829-XXPLX,42.0,No,35.451402,-119.488413,4.0,No,0.0,28.0,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,300.4,0.0,6.6882515,124.15,431.23825,No Churn
6128-DAFVY,22.0,No,36.624641,-121.647195,4.0,No,0.0,72.0,Yes,No,No,None,No,No,No,No,No,Two Year,3754.0,0.0,0.0,2298.96,3828.61,No Churn
2862-PFNIK,47.0,No,39.333737,-120.858667,3.0,No,0.0,35.0,Yes,No,No,None,No,No,No,No,No,Two Year,705.45,0.0,0.0,602.0,1307.45,No Churn
7776-QWNFX,29.0,No,40.331975,-121.460674,1.0,No,0.0,15.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,1130.85,0.0,0.0,672.9,1803.75,Dissatisfaction
5671-UUNXD,52.0,No,33.617108,-117.253349,4.0,Yes,1.0,35.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,686.95,1.7964531,1.7963921,729.75,1416.7,No Churn
1069-QJOEE,63.0,Yes,33.174725,-116.743329,5.0,Yes,1.0,28.0,Yes,Yes,Yes,None,No,Yes,Yes,No,No,Month-to-Month,6401.25,0.0,110.0,2202.6,8713.85,No Churn
5310-NOOVA,55.0,No,33.617108,-117.253349,4.0,No,0.0,69.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Two Year,6856.45,0.0,0.0,583.74,7440.19,No Churn
5143-EGQFK,56.0,No,34.903052,-118.411251,4.0,No,0.0,10.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,199.45,0.0,0.0,238.4,437.85,No Churn
3154-CFSZG,47.0,No,36.205465,-119.085807,0.0,No,0.0,4.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,191.05,0.0,0.0,181.59999,372.65,Competitor
1470-PSXNM,46.0,No,38.00474,-122.663717,5.0,Yes,0.0,20.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,347.65,0.0,0.0,677.2,1024.85,No Churn
2826-UWHIS,57.0,No,33.645672,-117.922613,2.0,Yes,2.0,49.0,No,No,Yes,DSL,No,Yes,No,No,No,One Year,2541.25,0.0,50.0,0.0,2591.25,Other
0742-NXBGR,33.0,No,37.333851,-121.891147,3.0,No,0.0,12.0,Yes,No,Yes,DSL,No,No,No,No,No,Month-to-Month,402.4375,18.21,78.1625,61.92,524.31,Price
4749-OJKQU,48.0,No,41.831901,-123.487478,4.0,Yes,1.0,23.0,Yes,No,Yes,DSL,No,No,No,No,No,Two Year,478.75,0.0,0.0,910.57,1389.3201,No Churn
3130-ICDUP,55.0,No,34.072945,-118.37267,2.0,No,0.0,28.0,Yes,No,Yes,Cable,No,No,Yes,Yes,No,Month-to-Month,1046.5,0.0,29.999954,81.7,1158.2,Competitor
6341-JVQGF,63.0,No,38.002125,-121.324979,4.0,Yes,1.0,71.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,1810.55,0.0,0.0,1383.79,3194.34,No Churn
3451-VAWLI,42.0,No,41.163637,-123.704841,4.0,Yes,1.0,32.0,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,One Year,3131.55,0.0,40.0,1387.84,4559.39,No Churn
3389-YGYAI,42.0,No,38.688764,-121.457596,4.0,No,0.0,7.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,402.4375,0.0,6.6882515,58.03,467.15576,No Churn
3214-IYUUQ,63.0,No,33.947305,-118.439841,4.0,Yes,1.0,71.0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,One Year,4748.7,0.0,0.0,344.35,5093.05,No Churn
7816-VGHTO,36.0,No,38.244806,-120.417301,1.0,No,0.0,13.0,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,1359.0,0.0,0.0,397.15002,1756.15,Competitor
4062-HBMOS,72.0,Yes,34.581308,-118.931948,3.0,No,0.0,40.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Two Year,3673.6,0.0,0.0,1765.6,5439.2,No Churn
9209-NWPGU,49.0,No,33.698728,-117.67768,3.0,No,0.0,11.0,No,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,321.05,0.0,0.0,0.0,321.05,No Churn
6563-VRERX,38.0,No,33.81859,-117.821288,4.0,Yes,1.0,70.0,Yes,No,No,None,No,No,No,No,No,Two Year,1378.75,0.0,0.0,3390.8,4769.55,No Churn
6907-FLBER,41.0,No,35.151491,-117.927597,3.0,No,0.0,15.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,1219.85,0.0,0.0,409.5,1629.35,No Churn
0191-EQUUH,21.0,No,34.741406,-118.38111,3.0,Yes,2.0,25.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,507.9,0.0,0.0,262.25,770.15,No Churn
6861-XWTWQ,63.0,No,34.432843,-118.730106,1.0,Yes,1.0,3.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,51.15,0.0,0.0,112.83,163.98,Attitude
0323-XWWTN,78.0,Yes,36.594542,-119.905245,3.0,Yes,10.0,19.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Two Year,3754.0,0.0,0.0,371.83,4125.83,No Churn
7089-XXAYG,38.0,No,38.652065,-121.25441,4.0,No,0.0,33.0,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,2033.85,0.0,0.0,517.77,2551.62,No Churn
6941-PMGEP,24.0,No,32.774046,-117.142454,3.0,Yes,5.0,70.0,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,4504.9,46.06,0.0,0.0,4458.84,No Churn
5201-USSQZ,63.0,No,37.410567,-122.297152,3.0,No,0.0,1.0,No,No,Yes,DSL,Yes,Yes,No,Yes,No,Month-to-Month,1982.1,0.0,130.0,0.0,2112.1,No Churn
9601-BRXPO,42.0,No,37.939768,-120.188002,5.0,Yes,0.0,11.0,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,716.1,0.0,0.0,149.16,865.26,No Churn
9873-MNDKV,57.0,No,38.445603,-123.063756,3.0,Yes,0.0,47.0,Yes,No,No,None,No,No,No,No,Yes,Two Year,1046.2,0.0,3.0517578e-05,164.03,1210.23,No Churn
6924-TDGMT,56.0,No,37.885629,-122.46858,3.0,No,0.0,16.0,Yes,No,No,None,No,No,No,No,Yes,One Year,360.35,0.0,0.0,704.80005,1065.15,No Churn
4973-MGTON,24.0,No,34.903052,-118.411251,4.0,Yes,5.0,72.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Two Year,8065.65,1.7964531,0.0,2967.12,11030.973,No Churn
5357-TZHPP,40.0,No,39.288127,-122.415841,3.0,No,0.0,64.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,4764.0,21.9,0.0,3098.24,7840.34,No Churn
5206-XZZQI,22.0,No,36.397745,-120.119911,3.0,Yes,2.0,72.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Two Year,6511.8,0.0,60.0,1706.4,8278.2,No Churn
5602-BVFMK,63.0,No,33.81859,-117.821288,3.0,Yes,1.0,65.0,Yes,No,No,None,No,No,Yes,No,No,Two Year,1414.45,0.0,0.0,1524.9,2939.35,No Churn
4781-ZXYGU,65.0,Yes,32.957195,-117.202542,3.0,No,0.0,1.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,79.1,1.7964531,0.0,44.096455,121.4,Competitor
1043-YCUTE,25.0,No,38.067204,-122.524004,4.0,Yes,9.0,56.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,4902.8,0.0,0.0,2397.36,7300.16,No Churn
7632-YUTXB,26.0,No,34.1678,-116.86433,4.0,No,0.0,8.0,Yes,No,No,None,No,No,No,No,No,One Year,140.95,0.0,0.0,42.16,183.11,No Churn
3705-PSNGL,65.0,Yes,38.578807,-123.19338,3.0,No,0.0,6.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Two Year,450.9,0.0,0.0,76.02,526.92,No Churn
2272-QAGFO,62.0,No,38.006047,-121.916834,5.0,Yes,7.0,72.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,1679.25,0.0,0.0,743.41486,2422.6648,No Churn
0916-KNFAJ,69.0,Yes,37.333851,-121.891147,3.0,No,0.0,71.0,Yes,Yes,Yes,None,Yes,Yes,Yes,Yes,No,Two Year,6293.45,0.0,6.6882515,2788.0012,9088.14,No Churn
6204-IEUXJ,23.0,No,32.790282,-115.689559,1.0,Yes,4.0,22.0,Yes,No,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,1845.9,0.0,0.0,88.22,1934.12,Competitor
7251-XFOIL,62.0,No,38.333133,-121.920151,4.0,Yes,8.0,4.0,Yes,No,No,None,No,No,No,No,No,Two Year,96.85,0.0,0.0,14.28,111.13,No Churn
2716-GFZOR,63.0,Yes,35.957019,-119.330928,3.0,No,0.0,65.0,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Two Year,7246.15,0.0,0.0,2874.95,10121.1,No Churn
8138-EALND,19.0,No,34.132275,-117.611478,3.0,Yes,1.0,30.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Month-to-Month,402.4375,0.0,0.0,307.2,2877.4,No Churn
6543-CPZMK,45.0,No,41.867908,-123.794144,5.0,No,0.0,57.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,One Year,4939.25,0.0,0.0,2056.56,6995.81,No Churn
5167-ZFFMM,63.0,No,34.110845,-118.259595,5.0,Yes,1.0,61.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,One Year,5673.7,0.0,0.0,1339.56,7013.26,No Churn
1218-VKFPE,24.0,No,34.029175,-117.307211,4.0,No,0.0,41.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Month-to-Month,4282.4,0.0,0.00024414062,1504.7,5787.1,No Churn
6295-OSINB,63.0,Yes,34.079934,-118.046695,1.0,Yes,1.0,24.0,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Month-to-Month,933.3,0.0,0.0,0.0,933.3,Dissatisfaction
6618-RYATB,27.0,No,34.018354,-117.85492,3.0,Yes,1.0,33.0,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,One Year,1857.3,0.0,0.0,509.85,2367.15,No Churn
6172-FECYY,37.0,No,38.733714,-120.795213,3.0,No,0.0,28.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,1064.95,0.0,0.0,463.3,1528.25,No Churn
4607-CHPCA,25.0,No,34.200175,-118.540958,3.0,No,0.0,72.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,1777.6,0.0,0.0,2108.88,3886.48,No Churn
8270-RKSAP,60.0,No,32.787836,-117.232376,1.0,No,0.0,11.0,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,608.0,0.0,0.0,165.33,773.33,Competitor
6211-WHMYA,24.0,No,39.075694,-121.70606,3.0,No,0.0,26.0,No,No,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,402.4375,10.28,0.0,0.0,776.22,No Churn
1657-DYMBM,77.0,Yes,38.010092,-122.689442,1.0,No,0.0,12.0,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-Month,402.4375,0.0,0.0,0.0,526.95,Competitor
4010-YLMVT,26.0,No,34.042286,-117.756106,5.0,Yes,2.0,72.0,Yes,No,No,None,No,No,No,No,No,One Year,1623.15,1.7964531,1.7964531,1306.08,2929.23,No Churn
2969-WGHQO,78.0,Yes,34.057496,-118.413959,4.0,No,0.0,23.0,No,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,768.45,0.0,0.0,0.0,768.45,No Churn
7064-FRRSW,68.0,Yes,37.687264,-122.15728,3.0,No,0.0,29.0,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Two Year,1718.95,33.1,0.0,257.52005,1943.37,No Churn
8591-TKMZH,65.0,Yes,33.921793,-118.140588,2.0,No,0.0,3.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,289.1,0.0,0.0,78.96,368.06,Competitor
1699-HPSBG,48.0,No,34.102119,-117.815532,2.0,Yes,1.0,35.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,2576.2,0.0,0.0,1696.45,4272.65,Price
0042-JVWOJ,26.0,No,34.250069,-117.393949,3.0,No,0.0,72.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Two Year,6201.95,0.0,0.0,3201.12,9403.07,No Churn
8194-PEEBY,47.0,No,32.770393,-115.60915,4.0,Yes,8.0,68.0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,One Year,5163.0,0.0,0.00024414062,1370.2,6533.2,No Churn
3587-PMCOY,23.0,No,33.748635,-117.906125,4.0,Yes,7.0,51.0,No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Two Year,1782.0,9.39,0.0,0.0,1772.61,No Churn
2202-CUYXZ,19.0,No,33.695532,-116.310571,3.0,No,0.0,1.0,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-Month,50.75,0.0,0.0,24.66,75.41,No Churn
6147-CBCRA,68.0,Yes,33.570023,-117.773669,3.0,Yes,1.0,44.0,Yes,Yes,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,3912.9,0.0,0.0,1083.28,4996.18,Competitor
6840-RESVB,48.0,No,34.00709,-118.258681,3.0,No,0.0,62.0,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,One Year,3487.95,0.0,0.0,493.52,3981.47,No Churn
0616-ATFGB,63.0,No,38.629618,-122.593216,3.0,No,0.0,28.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,44.3,0.0,0.0,42.95,87.25,No Churn
0419-YAAPX,24.0,No,40.949012,-123.655847,3.0,Yes,5.0,64.0,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,One Year,4688.65,0.0,0.0,1704.96,6393.61,No Churn
3957-HHLMR,27.0,No,34.029043,-119.72580400690777,5.0,Yes,0.0,28.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,535.35,0.0,6.6882515,723.8318,1265.87,No Churn
0484-FFVBJ,63.0,No,37.449551,-122.183762,3.0,Yes,1.0,67.0,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,One Year,7511.65,0.0,0.0,2347.01,9858.66,No Churn
0943-ZQPXH,44.0,No,37.873283,-121.292034,3.0,Yes,8.0,60.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Month-to-Month,5475.9,0.0,0.0,932.4,6408.3,No Churn
0137-OCGAB,51.0,No,38.490508,-121.284171,4.0,No,0.0,5.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Month-to-Month,392.65,0.0,0.0,228.45,621.1,No Churn
6383-ZTSIW,44.0,No,33.982787,-117.057627,3.0,Yes,0.0,18.0,Yes,No,No,None,No,Yes,No,No,No,Month-to-Month,391.7,0.0,0.0,327.6,719.3,No Churn
0042-RLHYP,24.0,No,33.62251,-117.927024,4.0,Yes,2.0,19.0,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,566.1,0.0,0.0,0.0,566.1,No Churn
2325-ZUSFD,63.0,No,33.643095,-117.810896,3.0,No,0.0,28.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,2599.95,0.0,0.0,667.16,3267.11,No Churn
9360-AHGNL,30.0,No,33.830453,-118.384565,3.0,No,0.0,40.0,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,One Year,2078.2188,0.0,0.0,1290.8,4778.95,No Churn
1612-EOHDH,56.0,No,34.182378,-118.262922,4.0,Yes,4.0,72.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Two Year,7767.25,0.0,30.0,2007.36,9804.61,No Churn
1335-MXCSE,74.0,Yes,36.497895,-119.285484,3.0,No,0.0,31.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,3186.65,0.0,0.0,1220.16,4406.81,Competitor
9625-QNLUX,47.0,No,33.940884,-119.72580400690777,2.0,No,0.0,48.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,4627.85,0.0,0.0,1417.92,6045.77,Competitor
9054-FOWNV,30.0,No,37.734971,-120.954271,1.0,No,0.0,2.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,402.4375,0.0,0.0,53.74,197.09,Other
6483-OATDN,53.0,No,33.739415,-116.968339,4.0,Yes,5.0,3.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,54.7,0.0,0.0,30.39,85.09,No Churn
0854-UYHZD,42.0,No,34.050322,-118.147037,3.0,No,0.0,29.0,Yes,No,Yes,DSL,No,No,No,Yes,Yes,One Year,1734.5,0.0,0.0,419.34,2153.84,No Churn
7188-CBBBA,31.0,No,32.89325,-117.087091,3.0,Yes,10.0,64.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,One Year,6314.35,13.37,0.0,1230.08,7531.06,No Churn
3374-TTZTK,24.0,No,33.734933,-117.044145,4.0,Yes,5.0,64.0,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,One Year,4480.7,0.0,0.0,2107.52,6588.22,No Churn
4612-SSVHJ,33.0,No,34.711224,-114.702256,3.0,No,0.0,38.0,Yes,No,No,None,No,No,No,No,Yes,Two Year,741.5,0.0,0.0,1581.94,2323.44,No Churn
7244-KXYZN,46.0,No,34.95703,-117.73045,3.0,No,0.0,9.0,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Month-to-Month,870.25,0.0,0.0,378.9,1249.15,No Churn
5639-NTUPK,63.0,No,33.174725,-116.743329,4.0,Yes,2.0,5.0,Yes,No,Yes,Cable,Yes,No,No,No,No,Month-to-Month,232.55,0.0,10.0,235.3,477.85,No Churn
9947-OTFQU,56.0,No,34.031441,-117.936436,1.0,No,0.0,1.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,95.45,0.0,0.0,5.59,101.04,Competitor
5222-IMUKT,43.0,No,35.666886,-119.186717,3.0,Yes,2.0,37.0,Yes,No,Yes,DSL,Yes,No,No,No,Yes,One Year,2911.8,0.0,0.0,342.62,3254.42,No Churn
3410-MHHUM,32.0,No,34.43987,-118.644609,4.0,No,0.0,61.0,Yes,No,No,None,Yes,No,No,No,No,Month-to-Month,1124.2,0.0,0.0,916.22,2040.42,No Churn
2542-HYGIQ,69.0,Yes,34.084747,-117.886844,3.0,Yes,2.0,38.0,No,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,955.75,0.0,0.0,0.0,955.75,No Churn
0117-LFRMW,48.0,No,35.120833,-120.61843,3.0,Yes,2.0,71.0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Two Year,6287.3,0.0,100.0,1115.41,7502.71,No Churn
5380-XPJNZ,52.0,No,34.146957,-118.432138,3.0,Yes,1.0,68.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Two Year,5711.05,0.0,0.0,535.16016,6246.21,No Churn
7967-HYCDE,62.0,No,38.660442,-121.346321,5.0,No,0.0,41.0,Yes,No,Yes,Cable,No,No,No,Yes,Yes,One Year,2029.05,0.0,0.0,509.22,2538.27,No Churn
5402-HTOTQ,26.0,No,37.750822,-121.238423,3.0,Yes,9.0,18.0,No,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,467.85,0.0,0.0,0.0,467.85,No Churn
3778-FOAQW,65.0,Yes,33.705836,-117.318204,2.0,No,0.0,1.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,71.65,0.0,0.0,28.46,100.11,Competitor
1013-QCWAM,27.0,No,34.156629,-119.117218,3.0,No,0.0,62.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,402.4375,14.21,6.6882515,6827.234,7222.15,No Churn
2347-WKKAE,69.0,Yes,32.636792,-117.054989,4.0,No,0.0,28.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,4905.75,0.0,0.0001373291,211.14,5116.89,No Churn
6221-AVQYL,51.0,No,33.4725,-117.584273,5.0,No,0.0,11.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,402.4375,0.0,0.0,11.11,771.16,No Churn
0128-MKWSG,24.0,No,38.69549,-121.307864,3.0,Yes,2.0,59.0,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Two Year,5186.0,0.0,150.0,2499.83,7835.83,No Churn
8779-QRDMV,30.0,No,33.897253,-117.792202,3.0,Yes,0.0,3.0,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,217.55,0.0,0.0,122.01,339.56,Attitude
6137-MFAJN,33.0,No,38.123544,-121.159078,2.0,No,0.0,3.0,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,262.05,0.0,0.0,148.2,410.25,Competitor
0594-UFTUL,63.0,Yes,37.375156,-121.795867,1.0,Yes,1.0,16.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,1178.25,0.0,6.6882515,417.92,1602.8583,Competitor
5365-LLFYV,59.0,No,38.105733,-122.186338,3.0,Yes,2.0,21.0,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,417.7,0.0,0.0,722.19,1139.89,No Churn
4006-HKYHO,36.0,No,34.441398,-119.513163,5.0,Yes,7.0,61.0,Yes,No,Yes,DSL,No,Yes,Yes,No,No,One Year,4914.8,0.0,70.0,1700.6802,6685.48,No Churn
4581-LNWUM,40.0,No,32.774046,-117.142454,3.0,No,0.0,50.0,No,No,Yes,DSL,Yes,Yes,No,No,Yes,One Year,2208.05,0.0,0.0,0.0,2208.05,No Churn
7459-RRWQZ,38.0,No,36.413433,-118.854708,3.0,No,0.0,20.0,Yes,No,No,None,No,No,No,No,No,One Year,2078.2188,0.0,0.0,774.8,1177.95,No Churn
9372-TXXPS,37.0,No,33.964131,-118.272783,1.0,No,0.0,2.0,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,108.15,0.0,0.0,20.94,129.09,Competitor
5650-YLIBA,63.0,No,33.822295,-119.72580400690777,0.0,No,0.0,1.0,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,402.4375,0.0,0.0,14.12,416.5575,Competitor
7860-KSUGX,23.0,No,37.885629,-122.46858,4.0,Yes,2.0,69.0,Yes,No,No,None,No,No,No,No,Yes,One Year,1403.1,0.0,0.0,1824.36,3227.46,No Churn
4512-ZUIYL,59.0,No,33.079834,-117.134275,3.0,No,0.0,19.0,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Month-to-Month,953.65,0.0,0.0,76.57,1030.22,No Churn
8319-QBEHW,62.0,No,36.696759,-119.024051,4.0,Yes,1.0,8.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Month-to-Month,659.45,0.0,70.0,316.72,1046.17,No Churn
1207-BLKSA,46.0,No,33.833181,-118.292062,4.0,Yes,2.0,50.0,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,One Year,2614.1,0.0,0.0,516.5,3130.6,No Churn
2011-TRQYE,61.0,No,32.886925,-117.152162,4.0,Yes,8.0,72.0,Yes,No,Yes,Cable,Yes,No,Yes,Yes,No,Two Year,5237.4,0.0,50.0,1239.12,6526.52,No Churn
7163-OCEQI,57.0,No,40.274302,-124.210902,3.0,Yes,2.0,71.0,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,6457.15,0.0,0.00024414062,2224.43,8681.58,No Churn
4159-NAAIX,19.0,No,33.947305,-118.439841,3.0,No,0.0,18.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,402.4375,0.0,0.0,40.68,1578.58,No Churn
2311-QYMUQ,30.0,No,33.889632,-118.39737,3.0,No,0.0,9.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,918.75,0.0,0.0,43.29,962.04,No Churn
4464-JCOLN,26.0,No,40.946785,-121.719489,3.0,No,0.0,25.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,2199.05,0.0,0.0,294.75,2493.8,No Churn
5555-RNPGT,40.0,No,34.457541,-119.631072,5.0,No,0.0,10.0,Yes,No,No,None,No,No,No,No,No,One Year,176.3,0.0,0.0,174.0,350.3,No Churn
